,movie_id,original_title,tags
54,105864,the good dinosaur,"epic journey world dinosaur apatosauru name arlo make unlik human friend. tyrannosaurusrex friend alternatehistori dinosaur fear storm natur human journey [ { "" "" : 1 2 , "" n e "" : "" v e n u r e "" } , { "" "" : 1 6 , "" n e "" : "" n n "" } , { "" "" : 1 0 7 5 1 , "" n e "" : "" f l "" } ] raymondochoa jackbright petersohn"
55,62177,brave,"brave set mystic scottish highlands, mérida princess kingdom rule king fergu queen elinor. unruli daughter accomplish archer, mérida one day defi sacr custom land inadvert bring turmoil kingdom. attempt set thing right, mérida seek eccentr old wise woman grant ill-fat wish. also figur mérida’ quest — serv comic relief — kingdom’ three lords: enorm lord macguffin, surli lord macintosh, disagre lord dingwall. scotland rebel braveri kingdom archer wish bear scot rebelliousdaught turnsintoanim archeri ruin aftercreditssting peaceoff womandirector courag 3d [ { "" "" : 1 6 , "" n e "" : "" n n "" } , { "" "" : 1 2 , "" n e "" : "" v e n u r e "" } , { "" "" : 3 5 , "" n e "" : "" c e "" } , { "" "" : 1 0 7 5 1 , "" n e "" : "" f l "" } , { "" "" : 2 8 , "" n e "" : "" c n "" } , { "" "" : 1 4 , "" n e "" : "" f n "" } ] kellymacdonald juliewalt brendachapman"
56,188927,star trek beyond,"uss enterpris crew explor furthest reach unchart space, encount mysteri new enemi put everyth feder stand test. sequel strand hatr spaceopera [ { "" "" : 2 8 , "" n e "" : "" c n "" } , { "" "" : 1 2 , "" n e "" : "" v e n u r e "" } , { "" "" : 8 7 8 , "" n e "" : "" c e n c e f c n "" } ] chrispin zacharyquinto justinlin"
57,10681,wall·e,"wall· last robot left earth overrun garbag human fled outer space. 700 year continu tri clean mess, develop rather interest human-lik qualities. ship arriv sleek new type robot, wall· think he' final found friend stow away ship leaves. romanticcomedi [ { "" "" : 1 6 , "" n e "" : "" n n "" } , { "" "" : 1 0 7 5 1 , "" n e "" : "" f l "" } ] benburtt elissaknight andrewstanton"
58,5174,rush hour 3,"attempt assassin ambassador han, inspector lee detect carter back action head pari protect french woman knowledg triads' secret leaders. lee also hold secret meet unit nation authority, person struggl chines crimin mastermind name kenji, reveal lee' long-lost...brother. ambassador [ { "" "" : 2 8 , "" n e "" : "" c n "" } , { "" "" : 3 5 , "" n e "" : "" c e "" } , { "" "" : 8 0 , "" n e "" : "" c r e "" } , { "" "" : 5 3 , "" n e "" : "" h r l l e r "" } ] christuck jackiechan brettratn"
59,14161,2012,"dr. adrian helmsley, part worldwid geophys team investig effect earth radiat unpreced solar storms, learn earth' core heat up. warn u.s. presid thoma wilson crust earth becom unstabl without proper prepar save fraction world' population, entir race doomed. meanwhile, writer jackson curti stumbl information. world' leader race build ""arks"" escap impend cataclysm, curti struggl find way save family. meanwhile, volcan erupt earthquak unpreced strength wreak havoc around world. civil naturaldisast endoftheworld disast apocalyps destruct volcanicerupt mayan ark solar destructionofmankind [ { "" "" : 2 8 , "" n e "" : "" c n "" } , { "" "" : 1 2 , "" n e "" : "" v e n u r e "" } , { "" "" : 8 7 8 , "" n e "" : "" c e n c e f c n "" } ] johncusack amandapeet rolandemmerich"
60,17979,a christmas carol,"miser ebenez scroog awaken christma eve spirit reveal miser existence, opportun wast youth, current cruelties, dire fate await chang ways. scroog face stori grow bitter meanness, must decid futur hold: death redemption. holiday basedonnovel victorianengland money christmasev scroog christmascarol ghost lesson charlesdicken christma [ { "" "" : 1 6 , "" n e "" : "" n n "" } , { "" "" : 1 8 , "" n e "" : "" r "" } ] garyoldman jimcarrey robertzemecki"
61,76757,jupiter ascending,"univers human genet materi preciou commodity, impoverish young earth woman becom key strateg maneuv intern strife within power dynasty… jupit space womandirector 3d interspeciesrom [ { "" "" : 8 7 8 , "" n e "" : "" c e n c e f c n "" } , { "" "" : 1 4 , "" n e "" : "" f n "" } , { "" "" : 2 8 , "" n e "" : "" c n "" } , { "" "" : 1 2 , "" n e "" : "" v e n u r e "" } ] milakuni channingtatum lillywachowski"
62,258489,the legend of tarzan,"tarzan, acclim life london, call back former home jungl investig activ mine encampment. africa feralchild tarzan jungl animalattack [ { "" "" : 2 8 , "" n e "" : "" c n "" } , { "" "" : 1 2 , "" n e "" : "" v e n u r e "" } ] alexanderskarsgård margotrobbi davidy"
63,411,"the chronicles of narnia: the lion, the witch and the wardrobe","sibl lucy, edmund, susan peter step magic wardrob find land narnia. there, discov charming, peac kingdom plung etern winter evil white witch, jadis. aid wise magnific lion, aslan, children lead narnia spectacular, climact battl free witch' glacial power forever. savingtheworld witch basedonnovel brothersisterrelationship selfsacrific winter cupboard beaver lion fairy-talefigur battl narnia fantasyworld duringcreditssting [ { "" "" : 1 2 , "" n e "" : "" v e n u r e "" } , { "" "" : 1 0 7 5 1 , "" n e "" : "" f l "" } , { "" "" : 1 4 , "" n e "" : "" f n "" } ] williammoseley annapopplewel andrewadamson"
64,246655,x-men: apocalypse,"re-emerg world' first mutant, world-destroy apocalypse, x-men must unit defeat extinct level plan. mutant supernaturalpow marvelcom superhero basedoncomicbook superhuman apocalyps superheroteam worlddomin aftercreditssting 1980 [ { "" "" : 8 7 8 , "" n e "" : "" c e n c e f c n "" } ] jamesmcavoy michaelfassbend bryansing"
65,155,the dark knight,"batman rais stake war crime. help lt. jim gordon district attorney harvey dent, batman set dismantl remain crimin organ plagu streets. partnership prove effective, soon find prey reign chao unleash rise crimin mastermind known terrifi citizen gotham joker. dccomic crimefight secretident scarecrow sadism chao gothamc vigilant joker superhero basedoncomicbook tragichero organizedcrim criminalmastermind districtattorney imax supervillain superpow batman [ { "" "" : 1 8 , "" n e "" : "" r "" } , { "" "" : 2 8 , "" n e "" : "" c n "" } , { "" "" : 8 0 , "" n e "" : "" c r e "" } , { "" "" : 5 3 , "" n e "" : "" h r l l e r "" } ] christianbal heathledg christophernolan"
66,14160,up,"carl fredricksen spent entir life dream explor globe experienc life fullest. age 78, life seem pass by, twist fate (and persist 8-year old wilder explor name russell) give new leas life. agediffer centralandsouthamerica balloon anim floatingintheair duringcreditssting explor [ { "" "" : 1 6 , "" n e "" : "" n n "" } , { "" "" : 3 5 , "" n e "" : "" c e "" } , { "" "" : 1 0 7 5 1 , "" n e "" : "" f l "" } , { "" "" : 1 2 , "" n e "" : "" v e n u r e "" } ] edasn christopherplumm petedoct"
67,15512,monsters vs aliens,"susan murphi unwittingli clobber meteor full outer space gunk wed day, mysteri grow 49-feet-11-inches. militari jump action captur susan, secret away covert govern compound. renam ginormica place confin ragtag group monsters... alien giantrobot duringcreditssting [ { "" "" : 1 6 , "" n e "" : "" n n "" } , { "" "" : 1 0 7 5 1 , "" n e "" : "" f l "" } , { "" "" : 1 2 , "" n e "" : "" v e n u r e "" } , { "" "" : 8 7 8 , "" n e "" : "" c e n c e f c n "" } ] sethrogen reesewitherspoon conradvernon"
68,1726,iron man,"held captiv afghan cave, billionair engin toni stark creat uniqu weapon suit armor fight evil. middleeast armsdeal malibu marvelcom superhero basedoncomicbook tonystark ironman aftercreditssting marvelcinematicunivers counterterror agentcoulson [ { "" "" : 2 8 , "" n e "" : "" c n "" } , { "" "" : 8 7 8 , "" n e "" : "" c e n c e f c n "" } , { "" "" : 1 2 , "" n e "" : "" v e n u r e "" } ] robertdowneyjr. terrencehoward jonfavreau"
69,44826,hugo,"hugo orphan boy live wall train station 1930 paris. learn fix clock gadget father uncl put use keep train station clock running. thing left connect dead father automaton (mechan man) work without special key hugo need find unlock secret believ contains. adventures, meet shopkeeper, georg melies, work train station adventure-seek god-daughter. hugo find surpris connect father automaton, discov unlock memori old man buri insid regard past. librari clock filmdirector key toy boy love orphan robot automaton hide filmmak legbrac doberman 3d [ { "" "" : 1 2 , "" n e "" : "" v e n u r e "" } , { "" "" : 1 8 , "" n e "" : "" r "" } , { "" "" : 1 0 7 5 1 , "" n e "" : "" f l "" } ] benkingsley sachabaroncohen martinscorses"
70,8487,wild wild west,"legless southern inventor dr. arliss loveless plan rekindl civil war assassin presid u.s. grant. two men stop him: gunfight jame west master-of-disguis inventor artemu gordon. two must team thwart loveless' plans. steampunk basedontvseri steamlocomot drag [ { "" "" : 2 8 , "" n e "" : "" c n "" } , { "" "" : 1 2 , "" n e "" : "" v e n u r e "" } , { "" "" : 3 5 , "" n e "" : "" c e "" } , { "" "" : 8 7 8 , "" n e "" : "" c e n c e f c n "" } , { "" "" : 3 7 , "" n e "" : "" w e e r n "" } ] willsmith kevinklin barrysonnenfeld"
71,1735,the mummy: tomb of the dragon emperor,"archaeologist rick o'connel travel china, pit emperor 2,000-year-old han dynasti who' return dead pursu quest world domination. time, o'connel enlist help wife son quash so-cal 'dragon emperor' abus supernatur power. [ { "" "" : 1 2 , "" n e "" : "" v e n u r e "" } , { "" "" : 2 8 , "" n e "" : "" c n "" } , { "" "" : 1 4 , "" n e "" : "" f n "" } ] brendanfras jetli robcohen"
72,297761,suicide squad,"dc comic come suicid squad, antihero team incarcer supervillain act deniabl asset unit state government, undertak high-risk black op mission exchang commut prison sentences. dccomic sharedunivers antihero secretmiss villain superhero supervillain dcextendedunivers [ { "" "" : 2 8 , "" n e "" : "" c n "" } , { "" "" : 1 2 , "" n e "" : "" v e n u r e "" } , { "" "" : 8 0 , "" n e "" : "" c r e "" } , { "" "" : 1 4 , "" n e "" : "" f n "" } , { "" "" : 8 7 8 , "" n e "" : "" c e n c e f c n "" } ] willsmith margotrobbi daviday"
73,2698,evan almighty,"god contact congressman evan baxter tell build ark prepar great flood. fathersonrelationship dailylif marriedcoupl support father marriag faith baustel rescu anim natur duringcreditssting noah'sark [ { "" "" : 1 4 , "" n e "" : "" f n "" } , { "" "" : 3 5 , "" n e "" : "" c e "" } , { "" "" : 1 0 7 5 1 , "" n e "" : "" f l "" } ] stevecarel laurengraham tomshadyac"
74,137113,edge of tomorrow,"major bill cage offic never seen day combat unceremoni demot drop combat. cage kill within minutes, manag take alpha alien him. awaken back begin day forc fight die again... - physic contact alien thrown time loop. dejavu timewarp restart dystopia war alien militaryoffic soldier alieninvas exoskeleton [ { "" "" : 2 8 , "" n e "" : "" c n "" } , { "" "" : 8 7 8 , "" n e "" : "" c e n c e f c n "" } ] tomcruis emilyblunt dougliman"
75,9804,waterworld,"futurist world polar ice cap melt made earth liquid planet, beauti barmaid rescu mutant seafar float island prison. escape, along young charge, enola, sail aboard ship. trio soon becom target menac pirat covet map 'dryland' – tattoo enola' back. ocean tattoo mutant water dystopia doomsday [ { "" "" : 1 2 , "" n e "" : "" v e n u r e "" } , { "" "" : 2 8 , "" n e "" : "" c n "" } ] kevincostn chaimgirafi kevinreynold"
76,14869,g.i. joe: the rise of cobra,"egyptian desert deep polar ice caps, elit g.i. joe team use latest next-gener spi militari equip fight corrupt arm dealer destro grow threat mysteri cobra organ prevent plung world chaos. terrorist secret hostag technolog warhead govern presid reveng murder attack explos scientist laser evil cobra [ { "" "" : 1 2 , "" n e "" : "" v e n u r e "" } , { "" "" : 2 8 , "" n e "" : "" c n "" } , { "" "" : 5 3 , "" n e "" : "" h r l l e r "" } , { "" "" : 8 7 8 , "" n e "" : "" c e n c e f c n "" } ] dennisquaid channingtatum stephensomm"
77,150540,inside out,"grow bumpi road, except riley, uproot midwest life father start new job san francisco. like us, riley guid emot - joy, fear, anger, disgust sadness. emot live headquarters, control center insid riley' mind, help advis everyday life. riley emot struggl adjust new life san francisco, turmoil ensu headquarters. although joy, riley' main import emotion, tri keep thing positive, emot conflict best navig new city, hous school. dream cartoon imaginaryfriend anim famili move kid unicorn duringcreditssting 3d emot [ { "" "" : 1 8 , "" n e "" : "" r "" } , { "" "" : 3 5 , "" n e "" : "" c e "" } , { "" "" : 1 6 , "" n e "" : "" n n "" } , { "" "" : 1 0 7 5 1 , "" n e "" : "" f l "" } ] amypoehl phyllissmith petedoct"
78,278927,the jungle book,"threat tiger shere khan forc flee jungle, man-cub name mowgli embark journey self discoveri help panther, bagheera, free spirit bear, baloo. basedonnovel snake wolf eleph tiger feralchild panther remak bear jungl talkinganim orphan anim talkingtoanim [ { "" "" : 1 0 7 5 1 , "" n e "" : "" f l "" } , { "" "" : 1 2 , "" n e "" : "" v e n u r e "" } , { "" "" : 1 8 , "" n e "" : "" r "" } , { "" "" : 1 4 , "" n e "" : "" f n "" } ] neelsethi billmurray jonfavreau"
79,10138,iron man 2,"world awar dual life armor superhero iron man, billionair inventor toni stark face pressur government, press public share technolog military. unwil let go invention, stark, pepper pott jame 'rhodey' rhode side, must forg new allianc – confront power enemies. malibu marvelcom superhero basedoncomicbook reveng aftercreditssting marvelcinematicunivers [ { "" "" : 1 2 , "" n e "" : "" v e n u r e "" } , { "" "" : 2 8 , "" n e "" : "" c n "" } , { "" "" : 8 7 8 , "" n e "" : "" c e n c e f c n "" } ] robertdowneyjr. gwynethpaltrow jonfavreau"
80,58595,snow white and the huntsman,"evil queen marri king, perform violent coup king murder daughter, snow white, taken captive. almost decad later, grown snow white still clutch queen. order obtain immortality, evil queen need heart snow white. snow escap castle, queen send huntsman find dark forest. queen magic fairytal immort forest decept woman eternalyouth snowwhit evilqueen evilstepmoth imprison sorceress [ { "" "" : 1 2 , "" n e "" : "" v e n u r e "" } , { "" "" : 1 4 , "" n e "" : "" f n "" } , { "" "" : 1 8 , "" n e "" : "" r "" } ] kristenstewart charlizetheron rupertsand"
81,102651,maleficent,"untold stori disney' icon villain 1959 classic 'sleep beauty'. beautiful, pure-heart young woman, malefic idyl life grow peaceabl forest kingdom, one day invad armi threaten harmoni land. malefic rise land' fiercest protector, ultim suffer ruthless betray – act begin turn heart stone. bent revenge, malefic face epic battl invad king' successor and, result, place curs upon newborn infant aurora. child grows, malefic realiz aurora hold key peac kingdom - maleficent' true happi well. fairytal villain sleepingbeauti darkfantasi basedonfairytal adapt retel literaryadapt 3d [ { "" "" : 1 4 , "" n e "" : "" f n "" } , { "" "" : 1 2 , "" n e "" : "" v e n u r e "" } , { "" "" : 2 8 , "" n e "" : "" c n "" } , { "" "" : 1 0 7 5 1 , "" n e "" : "" f l "" } , { "" "" : 1 0 7 4 9 , "" n e "" : "" r n c e "" } ] angelinajoli ellefan robertstromberg"
